,Turn,Civ1,Civ2,Relation,Value,Cable
0,207,Iroquois,Mombasa,Diplomatic Stance,friendly,A friendly position with Mombasa is what we declare
0,208,Iroquois,Inca,Diplomatic Stance,friendly,The Iroquois are showing a friendly manner toward the Incas
0,208,Germany,Korea,Diplomatic Stance,friendly,Our relations with the Koreans at present are friendly
0,208,Iroquois,Songhai,Diplomatic Stance,friendly,A friendly disposition with the Songhai is what we maintain
0,209,Inca,Germany,Diplomatic Stance,friendly,Our relations with the Germans currently are friendly
0,209,Inca,Iroquois,Diplomatic Stance,friendly,The Incas reputed diplomacy concerning the Iroquois feels friendly
0,209,Korea,Songhai,Diplomatic Stance,friendly,We are showing a friendly attitude toward the Songhai
0,210,Songhai,Inca,Diplomatic Stance,friendly,We are taking a friendly disposition toward the Incas
0,210,Korea,Inca,Diplomatic Stance,friendly,Our announced feeling with respect to the Incas looks friendly
0,210,Korea,Morocco,Diplomatic Stance,friendly,A friendly position with the Moroccans is what we state
0,210,Inca,Yerevan,Diplomatic Stance,neutral,A neutral position with Yerevan is what we declare
0,210,Iroquois,Bogota,Diplomatic Stance,neutral,We published that transactions between us and Bogota are these days neutral
0,211,Korea,Morocco,Diplomatic Stance,friendly,A friendly posture with the Moroccans is what the Koreans affirm
0,211,Inca,Korea,Diplomatic Stance,neutral,We published that dealings between us and the Koreans are of late neutral
0,212,Germany,Budapest,Diplomatic Stance,neutral,Our relations with Budapest of late are neutral
0,213,Morocco,Korea,Diplomatic Stance,friendly,We proclaimed that dealings between us and the Koreans are currently friendly
0,213,Inca,Singapore,Diplomatic Stance,neutral,Our open diplomacy with respect to Singapore looks neutral
0,213,Morocco,Kathmandu,Diplomatic Stance,friendly,A friendly disposition with Kathmandu is what we claim
0,214,Inca,Songhai,Diplomatic Stance,friendly,We are displaying a friendly disposition toward the Songhai
0,214,Iroquois,Korea,Diplomatic Stance,friendly,Our open feeling regarding the Koreans feels friendly
0,215,Morocco,Inca,Diplomatic Stance,friendly,Our popular feeling with respect to the Incas seems friendly
0,215,Iroquois,Germany,Diplomatic Stance,friendly,Our popular diplomacy in regard to the Germans feels friendly
0,215,Iroquois,Songhai,Diplomatic Stance,friendly,The Iroquois are taking a friendly posture toward the Songhai
0,215,Songhai,Singapore,Diplomatic Stance,neutral,Our relations with Singapore at present are neutral
0,215,Korea,Florence,Diplomatic Stance,friendly,Our relations with Florence of late are friendly
0,215,Iroquois,Singapore,Diplomatic Stance,neutral,A neutral posture with Singapore is what we profess
0,216,Korea,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what we avow
0,217,Morocco,Panama City,Diplomatic Stance,neutral,We proclaimed that transactions between us and Panama City are at present neutral
0,217,Germany,Kyzyl,Diplomatic Stance,neutral,Our relations with Kyzyl at present are neutral
0,218,Korea,Inca,Diplomatic Stance,friendly,The Koreans relations with the Incas presently are friendly
0,218,Iroquois,Songhai,Diplomatic Stance,friendly,We published that proceedings between us and the Songhai are presently friendly
0,218,Morocco,Mombasa,Diplomatic Stance,friendly,We are displaying a friendly disposition toward Mombasa
0,219,Songhai,Germany,Diplomatic Stance,friendly,Our relations with the Germans presently are friendly
0,219,Inca,Germany,Diplomatic Stance,friendly,Our announced feeling vis-à-vis the Germans feels friendly
0,219,Inca,Korea,Diplomatic Stance,neutral,We proclaimed that proceedings between us and the Koreans are now neutral
0,219,Germany,Inca,Diplomatic Stance,friendly,Our relations with the Incas of late are friendly
0,219,Germany,Korea,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Koreans
0,219,Korea,Yerevan,Diplomatic Stance,neutral,Our relations with Yerevan presently are neutral
0,220,Morocco,Germany,Diplomatic Stance,friendly,Our relations with the Germans of late are friendly
0,220,Morocco,Florence,Diplomatic Stance,friendly,Our advertised position as regards Florence appears friendly
0,220,Morocco,Bogota,Diplomatic Stance,neutral,Our open feeling toward Bogota is likely neutral
0,221,Korea,Iroquois,Diplomatic Stance,neutral,A neutral stance with the Iroquois is what we claim
0,221,Inca,Kyzyl,Diplomatic Stance,neutral,A neutral manner with Kyzyl is what we declare
0,221,Morocco,Budapest,Diplomatic Stance,friendly,Our relations with Budapest of late are friendly
0,222,Inca,Songhai,Diplomatic Stance,friendly,A friendly stance with the Songhai is what we claim
0,222,Morocco,Korea,Diplomatic Stance,friendly,Our popular stance concerning the Koreans appears friendly
0,222,Iroquois,Korea,Diplomatic Stance,friendly,Our relations with the Koreans of late are friendly
0,223,Songhai,Korea,Diplomatic Stance,friendly,We are displaying a friendly posture toward the Koreans
0,223,Korea,Songhai,Diplomatic Stance,guarded,We are exhibiting a guarded stance toward the Songhai
0,223,Songhai,Germany,Diplomatic Stance,friendly,The Songhai are displaying a friendly position toward the Germans
0,223,Iroquois,Germany,Diplomatic Stance,friendly,A friendly attitude with the Germans is what we claim
0,224,Songhai,Bogota,Diplomatic Stance,neutral,We are taking a neutral position toward Bogota
0,224,Iroquois,Bogota,Diplomatic Stance,neutral,A neutral position with Bogota is what we assert
0,225,Songhai,Iroquois,Diplomatic Stance,deceptive,Our advertised feeling with respect to the Iroquois seems deceptive
0,225,Songhai,Mombasa,Diplomatic Stance,neutral,We are taking a neutral stance toward Mombasa
0,225,Songhai,Kyzyl,Diplomatic Stance,neutral,A neutral position with Kyzyl is what we profess
0,226,Songhai,Iroquois,Diplomatic Stance,deceptive,The Songhai disclosed that dealings between the Songhai and the Iroquois are these days deceptive
0,226,Morocco,Inca,Diplomatic Stance,friendly,We are exhibiting a friendly posture toward the Incas
0,226,Germany,Songhai,Diplomatic Stance,guarded,A guarded position with the Songhai is what we declare
0,226,Germany,Morocco,Diplomatic Stance,friendly,We professed that matters between us and the Moroccans are these days friendly
0,226,Germany,Mombasa,Diplomatic Stance,neutral,We published that proceedings between us and Mombasa are currently neutral
0,226,Korea,Ife,Diplomatic Stance,friendly,We published that transactions between us and Ife are currently friendly
0,227,Songhai,Morocco,Diplomatic Stance,friendly,We are showing a friendly disposition toward the Moroccans
0,227,Morocco,Germany,Diplomatic Stance,friendly,Our professed diplomacy concerning the Germans is likely friendly
0,227,Germany,Inca,Diplomatic Stance,friendly,We are exhibiting a friendly disposition toward the Incas
0,227,Songhai,Florence,Diplomatic Stance,neutral,We announced that transactions between us and Florence are at present neutral
0,227,Germany,Singapore,Diplomatic Stance,neutral,We disclosed that dealings between us and Singapore are presently neutral
0,228,Songhai,Inca,Diplomatic Stance,friendly,Our reputed posture vis-à-vis the Incas appears friendly
0,228,Songhai,Germany,Diplomatic Stance,friendly,We professed that proceedings between us and the Germans are of late friendly
0,228,Inca,Morocco,Diplomatic Stance,friendly,We are taking a friendly stance toward the Moroccans
0,228,Korea,Inca,Diplomatic Stance,friendly,The Koreans are exhibiting a friendly stance toward the Incas
0,228,Morocco,Iroquois,Diplomatic Stance,neutral,Our relations with the Iroquois of late are neutral
0,228,Iroquois,Songhai,Diplomatic Stance,friendly,Our reputed stance with respect to the Songhai looks friendly
0,228,Iroquois,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans these days are friendly
0,228,Songhai,Panama City,Diplomatic Stance,neutral,We announced that proceedings between us and Panama City are these days neutral
0,229,Songhai,Iroquois,Diplomatic Stance,deceptive,The Songhais advertised feeling as regards the Iroquois feels deceptive
0,229,Songhai,Kathmandu,Diplomatic Stance,neutral,A neutral disposition with Kathmandu is what we maintain
0,230,Inca,Songhai,Diplomatic Stance,friendly,We published that transactions between us and the Songhai are currently friendly
0,230,Korea,Songhai,Diplomatic Stance,guarded,We are exhibiting a guarded attitude toward the Songhai
0,230,Korea,Iroquois,Diplomatic Stance,neutral,Our popular policy in regard to the Iroquois looks neutral
0,230,Iroquois,Korea,Diplomatic Stance,friendly,We are exhibiting a friendly position toward the Koreans
0,230,Inca,Budapest,Diplomatic Stance,neutral,Our announced posture toward Budapest looks neutral
0,230,Korea,Florence,Diplomatic Stance,neutral,Our relations with Florence presently are neutral
0,231,Morocco,Korea,Diplomatic Stance,friendly,A friendly position with the Koreans is what we state
0,231,Korea,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what we maintain
0,231,Korea,Singapore,Diplomatic Stance,neutral,Our relations with Singapore at present are neutral
0,232,Inca,Bogota,Diplomatic Stance,neutral,We are showing a neutral posture toward Bogota
0,232,Morocco,Panama City,Diplomatic Stance,neutral,We announced that transactions between us and Panama City are now neutral
0,233,Inca,Songhai,Diplomatic Stance,friendly,The Incas popular stance on the subject of the Songhai feels friendly
0,234,Morocco,Germany,Diplomatic Stance,friendly,We are taking a friendly posture toward the Germans
0,234,Inca,Songhai,Diplomatic Stance,friendly,The Incas are taking a friendly posture toward the Songhai
0,234,Germany,Songhai,Diplomatic Stance,guarded,Our open feeling concerning the Songhai appears guarded
0,234,Iroquois,Germany,Diplomatic Stance,friendly,A friendly disposition with the Germans is what the Iroquois affirm
0,235,Songhai,Morocco,Diplomatic Stance,friendly,Our announced policy with regard to the Moroccans feels friendly
0,235,Germany,Inca,Diplomatic Stance,friendly,We professed that proceedings between us and the Incas are of late friendly
0,235,Iroquois,Morocco,Diplomatic Stance,friendly, We are showing a friendly manner toward the Moroccans
0,235,Germany,Yerevan,Diplomatic Stance,neutral,Our reputed position as regards Yerevan is likely neutral
0,236,Germany,Songhai,Diplomatic Stance,guarded,The Germans relations with the Songhai of late are guarded
0,236,Morocco,Iroquois,Diplomatic Stance,neutral,We are taking a neutral attitude toward the Iroquois
0,236,Korea,Songhai,Diplomatic Stance,guarded,The Koreans relations with the Songhai at present are guarded
0,237,Songhai,Inca,Diplomatic Stance,friendly,Our professed position on the subject of the Incas is likely friendly
0,237,Songhai,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what we maintain
0,237,Songhai,Korea,Diplomatic Stance,friendly,We disclosed that dealings between us and the Koreans are at present friendly
0,237,Morocco,Inca,Diplomatic Stance,friendly,We are exhibiting a friendly posture toward the Incas
0,237,Germany,Songhai,Diplomatic Stance,guarded,The Germans relations with the Songhai at present are guarded
0,237,Songhai,Singapore,Diplomatic Stance,neutral,A neutral stance with Singapore is what we claim
0,238,Korea,Germany,Diplomatic Stance,friendly,The Koreans disclosed that relations between the Koreans and the Germans are now friendly
0,238,Iroquois,Songhai,Diplomatic Stance,friendly,We are showing a friendly manner toward the Songhai
0,238,Iroquois,Korea,Diplomatic Stance,friendly,Our announced posture toward the Koreans looks friendly
0,238,Iroquois,Bogota,Diplomatic Stance,neutral,Our announced diplomacy with regard to Bogota is likely neutral
0,239,Inca,Germany,Diplomatic Stance,friendly,Our relations with the Germans presently are friendly
0,239,Korea,Iroquois,Diplomatic Stance,neutral,Our relations with the Iroquois currently are neutral
0,239,Germany,Mombasa,Diplomatic Stance,neutral,Our advertised policy as regards Mombasa feels neutral
0,239,Iroquois,Ife,Diplomatic Stance,neutral,Our relations with Ife these days are neutral
0,239,Iroquois,Yerevan,Diplomatic Stance,friendly,Our reputed stance with regard to Yerevan is likely friendly
0,240,Germany,Morocco,Diplomatic Stance,friendly,Our announced posture on the subject of the Moroccans is likely friendly
0,240,Morocco,Florence,Diplomatic Stance,friendly,We announced that transactions between us and Florence are these days friendly
0,240,Morocco,Budapest,Diplomatic Stance,neutral,We proclaimed that proceedings between us and Budapest are at present neutral
0,241,Morocco,Germany,Diplomatic Stance,friendly,We disclosed that proceedings between us and the Germans are now friendly
0,241,Korea,Inca,Diplomatic Stance,friendly,We are taking a friendly posture toward the Incas
0,242,Germany,Songhai,Diplomatic Stance,guarded,We are displaying a guarded manner toward the Songhai
0,242,Iroquois,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans of late are friendly
0,242,Songhai,Ife,Diplomatic Stance,aggressive,An aggressive stance with Ife is what we assert
0,242,Germany,Panama City,Diplomatic Stance,neutral,We are displaying a neutral disposition toward Panama City
